endpoint,identity,status,bytes,flag
"GET /api/reservations/upcoming","nobody",429,55,""
"GET /api/reservations/upcoming","viewer",429,55,""
"GET /api/reservations/upcoming","manager",429,55,""
"GET /api/reservations/upcoming","admin",429,55,""
"GET /api/reservations/upcoming","portal-admin",429,55,""
"GET /api/reservations/upcoming","portal-other",429,55,""
"GET /api/reservations/upcoming","portal-driver",429,55,""
"GET /api/reservations/upcoming-maintenance","anon",429,55,""
"GET /api/reservations/upcoming-maintenance","nobody",429,55,""
"GET /api/reservations/upcoming-maintenance","viewer",429,55,""
"GET /api/reservations/upcoming-maintenance","manager",429,55,""
"GET /api/reservations/upcoming-maintenance","admin",429,55,""
"GET /api/reservations/upcoming-maintenance","portal-admin",429,55,""
"GET /api/reservations/upcoming-maintenance","portal-other",429,55,""
"GET /api/reservations/upcoming-maintenance","portal-driver",429,55,""
"GET /api/reservations/vehicle/:vehicleId","anon",429,55,""
"GET [999999999] /api/reservations/vehicle/:vehicleId","anon",429,55,""
"GET /api/reservations/vehicle/:vehicleId","nobody",429,55,""
"GET [999999999] /api/reservations/vehicle/:vehicleId","nobody",429,55,""
"GET /api/reservations/vehicle/:vehicleId","viewer",429,55,""
"GET [999999999] /api/reservations/vehicle/:vehicleId","viewer",429,55,""
"GET /api/reservations/vehicle/:vehicleId","manager",429,55,""
"GET [999999999] /api/reservations/vehicle/:vehicleId","manager",429,55,""
"GET /api/reservations/vehicle/:vehicleId","admin",429,55,""
"GET [999999999] /api/reservations/vehicle/:vehicleId","admin",429,55,""
"GET /api/reservations/vehicle/:vehicleId","portal-admin",429,55,""
"GET [999999999] /api/reservations/vehicle/:vehicleId","portal-admin",429,55,""
"GET /api/reservations/vehicle/:vehicleId","portal-other",429,55,""
"GET [999999999] /api/reservations/vehicle/:vehicleId","portal-other",429,55,""
"GET /api/reservations/vehicle/:vehicleId","portal-driver",429,55,""
"GET [999999999] /api/reservations/vehicle/:vehicleId","portal-driver",429,55,""
"GET /api/reservations/overdue","anon",429,55,""
"GET /api/reservations/overdue","nobody",429,55,""
"GET /api/reservations/overdue","viewer",429,55,""
"GET /api/reservations/overdue","manager",429,55,""
"GET /api/reservations/overdue","admin",429,55,""
"GET /api/reservations/overdue","portal-admin",429,55,""
"GET /api/reservations/overdue","portal-other",429,55,""
"GET /api/reservations/overdue","portal-driver",429,55,""
"GET /api/reservations/overdue/:vehicleId","anon",429,55,""
"GET [999999999] /api/reservations/overdue/:vehicleId","anon",429,55,""
"GET /api/reservations/overdue/:vehicleId","nobody",429,55,""
"GET [999999999] /api/reservations/overdue/:vehicleId","nobody",429,55,""
"GET /api/reservations/overdue/:vehicleId","viewer",429,55,""
"GET [999999999] /api/reservations/overdue/:vehicleId","viewer",429,55,""
"GET /api/reservations/overdue/:vehicleId","manager",429,55,""
"GET [999999999] /api/reservations/overdue/:vehicleId","manager",429,55,""
"GET /api/reservations/overdue/:vehicleId","admin",429,55,""
"GET [999999999] /api/reservations/overdue/:vehicleId","admin",429,55,""
"GET /api/reservations/overdue/:vehicleId","portal-admin",429,55,""
"GET [999999999] /api/reservations/overdue/:vehicleId","portal-admin",429,55,""
"GET /api/reservations/overdue/:vehicleId","portal-other",429,55,""
"GET [999999999] /api/reservations/overdue/:vehicleId","portal-other",429,55,""
"GET /api/reservations/overdue/:vehicleId","portal-driver",429,55,""
"GET [999999999] /api/reservations/overdue/:vehicleId","portal-driver",429,55,""
"GET /api/reservations/customer/:customerId","anon",429,55,""
"GET [999999999] /api/reservations/customer/:customerId","anon",429,55,""
"GET /api/reservations/customer/:customerId","nobody",429,55,""
"GET [999999999] /api/reservations/customer/:customerId","nobody",429,55,""
"GET /api/reservations/customer/:customerId","viewer",429,55,""
"GET [999999999] /api/reservations/customer/:customerId","viewer",429,55,""
"GET /api/reservations/customer/:customerId","manager",429,55,""
"GET [999999999] /api/reservations/customer/:customerId","manager",429,55,""
"GET /api/reservations/customer/:customerId","admin",429,55,""
"GET [999999999] /api/reservations/customer/:customerId","admin",429,55,""
"GET /api/reservations/customer/:customerId","portal-admin",429,55,""
"GET [999999999] /api/reservations/customer/:customerId","portal-admin",429,55,""
"GET /api/reservations/customer/:customerId","portal-other",429,55,""
"GET [999999999] /api/reservations/customer/:customerId","portal-other",429,55,""
"GET /api/reservations/customer/:customerId","portal-driver",429,55,""
"GET [999999999] /api/reservations/customer/:customerId","portal-driver",429,55,""
"GET /api/reservations/check-availability/:vehicleId/:startDate/:endDate","anon",429,55,""
"GET [999999999] /api/reservations/check-availability/:vehicleId/:startDate/:endDate","anon",429,55,""
"GET /api/reservations/check-availability/:vehicleId/:startDate/:endDate","nobody",429,55,""
"GET [999999999] /api/reservations/check-availability/:vehicleId/:startDate/:endDate","nobody",429,55,""
"GET /api/reservations/check-availability/:vehicleId/:startDate/:endDate","viewer",429,55,""
"GET [999999999] /api/reservations/check-availability/:vehicleId/:startDate/:endDate","viewer",429,55,""
"GET /api/reservations/check-availability/:vehicleId/:startDate/:endDate","manager",429,55,""
"GET [999999999] /api/reservations/check-availability/:vehicleId/:startDate/:endDate","manager",429,55,""
"GET /api/reservations/check-availability/:vehicleId/:startDate/:endDate","admin",429,55,""
"GET [999999999] /api/reservations/check-availability/:vehicleId/:startDate/:endDate","admin",429,55,""
"GET /api/reservations/check-availability/:vehicleId/:startDate/:endDate","portal-admin",429,55,""
"GET [999999999] /api/reservations/check-availability/:vehicleId/:startDate/:endDate","portal-admin",429,55,""
"GET /api/reservations/check-availability/:vehicleId/:startDate/:endDate","portal-other",429,55,""
"GET [999999999] /api/reservations/check-availability/:vehicleId/:startDate/:endDate","portal-other",429,55,""
"GET /api/reservations/check-availability/:vehicleId/:startDate/:endDate","portal-driver",429,55,""
"GET [999999999] /api/reservations/check-availability/:vehicleId/:startDate/:endDate","portal-driver",429,55,""
"GET /api/reservations/check-conflicts","anon",429,55,""
"GET /api/reservations/check-conflicts","nobody",429,55,""
"GET /api/reservations/check-conflicts","viewer",429,55,""
"GET /api/reservations/check-conflicts","manager",429,55,""
"GET /api/reservations/check-conflicts","admin",429,55,""
"GET /api/reservations/check-conflicts","portal-admin",429,55,""
"GET /api/reservations/check-conflicts","portal-other",429,55,""
"GET /api/reservations/check-conflicts","portal-driver",429,55,""
"GET /api/reservations","anon",429,55,""
"GET /api/reservations","nobody",429,55,""
"GET /api/reservations","viewer",429,55,""
"GET /api/reservations","manager",429,55,""
"GET /api/reservations","admin",429,55,""
"GET /api/reservations","portal-admin",429,55,""
"GET /api/reservations","portal-other",429,55,""
"GET /api/reservations","portal-driver",429,55,""
"GET /api/reservations/find-by-contract/:contractNumber","anon",429,55,""
"GET [999999999] /api/reservations/find-by-contract/:contractNumber","anon",429,55,""
"GET /api/reservations/find-by-contract/:contractNumber","nobody",429,55,""
"GET [999999999] /api/reservations/find-by-contract/:contractNumber","nobody",429,55,""
"GET /api/reservations/find-by-contract/:contractNumber","viewer",429,55,""
"GET [999999999] /api/reservations/find-by-contract/:contractNumber","viewer",429,55,""
"GET /api/reservations/find-by-contract/:contractNumber","manager",429,55,""
"GET [999999999] /api/reservations/find-by-contract/:contractNumber","manager",429,55,""
"GET /api/reservations/find-by-contract/:contractNumber","admin",429,55,""
"GET [999999999] /api/reservations/find-by-contract/:contractNumber","admin",429,55,""
"GET /api/reservations/find-by-contract/:contractNumber","portal-admin",429,55,""
"GET [999999999] /api/reservations/find-by-contract/:contractNumber","portal-admin",429,55,""
"GET /api/reservations/find-by-contract/:contractNumber","portal-other",429,55,""
"GET [999999999] /api/reservations/find-by-contract/:contractNumber","portal-other",429,55,""
"GET /api/reservations/find-by-contract/:contractNumber","portal-driver",429,55,""
"GET [999999999] /api/reservations/find-by-contract/:contractNumber","portal-driver",429,55,""
"GET /api/reservations/:id","anon",429,55,""
"GET [999999999] /api/reservations/:id","anon",429,55,""
"GET /api/reservations/:id","nobody",429,55,""
"GET [999999999] /api/reservations/:id","nobody",429,55,""
"GET /api/reservations/:id","viewer",429,55,""
"GET [999999999] /api/reservations/:id","viewer",429,55,""
"GET /api/reservations/:id","manager",429,55,""
"GET [999999999] /api/reservations/:id","manager",429,55,""
"GET /api/reservations/:id","admin",429,55,""
"GET [999999999] /api/reservations/:id","admin",429,55,""
"GET /api/reservations/:id","portal-admin",429,55,""
"GET [999999999] /api/reservations/:id","portal-admin",429,55,""
"GET /api/reservations/:id","portal-other",429,55,""
"GET [999999999] /api/reservations/:id","portal-other",429,55,""
"GET /api/reservations/:id","portal-driver",429,55,""
"GET [999999999] /api/reservations/:id","portal-driver",429,55,""
"POST /api/reservations","anon",429,55,""
"POST /api/reservations","nobody",429,55,""
"POST /api/reservations","viewer",429,55,""
"POST /api/reservations","portal-admin",429,55,""
"POST /api/reservations","portal-other",429,55,""
"POST /api/reservations","portal-driver",429,55,""
"POST /api/reservations/maintenance-with-spare","anon",429,55,""
"POST /api/reservations/maintenance-with-spare","nobody",429,55,""
"POST /api/reservations/maintenance-with-spare","viewer",429,55,""
"POST /api/reservations/maintenance-with-spare","portal-admin",429,55,""
"POST /api/reservations/maintenance-with-spare","portal-other",429,55,""
"POST /api/reservations/maintenance-with-spare","portal-driver",429,55,""
"PATCH /api/reservations/:id/basic","anon",429,55,""
"PATCH /api/reservations/:id/basic","nobody",429,55,""
"PATCH /api/reservations/:id/basic","viewer",429,55,""
"PATCH /api/reservations/:id/basic","portal-admin",429,55,""
"PATCH /api/reservations/:id/basic","portal-other",429,55,""
"PATCH /api/reservations/:id/basic","portal-driver",429,55,""
"PATCH /api/reservations/:id/status","anon",429,55,""
"PATCH /api/reservations/:id/status","nobody",429,55,""
"PATCH /api/reservations/:id/status","viewer",429,55,""
"PATCH /api/reservations/:id/status","portal-admin",429,55,""
"PATCH /api/reservations/:id/status","portal-other",429,55,""
"PATCH /api/reservations/:id/status","portal-driver",429,55,""
"PATCH /api/reservations/:id","anon",429,55,""
"PATCH /api/reservations/:id","nobody",429,55,""
"PATCH /api/reservations/:id","viewer",429,55,""
"PATCH /api/reservations/:id","portal-admin",429,55,""
"PATCH /api/reservations/:id","portal-other",429,55,""
"PATCH /api/reservations/:id","portal-driver",429,55,""
"GET /api/spare-vehicles/available","anon",429,55,""
"GET /api/spare-vehicles/available","nobody",429,55,""
"GET /api/spare-vehicles/available","viewer",429,55,""
"GET /api/spare-vehicles/available","manager",429,55,""
"GET /api/spare-vehicles/available","admin",429,55,""
"GET /api/spare-vehicles/available","portal-admin",429,55,""
"GET /api/spare-vehicles/available","portal-other",429,55,""
"GET /api/spare-vehicles/available","portal-driver",429,55,""
"POST /api/reservations/:id/mark-needs-service","anon",429,55,""
"POST /api/reservations/:id/mark-needs-service","nobody",429,55,""
"POST /api/reservations/:id/mark-needs-service","viewer",429,55,""
"POST /api/reservations/:id/mark-needs-service","portal-admin",429,55,""
"POST /api/reservations/:id/mark-needs-service","portal-other",429,55,""
"POST /api/reservations/:id/mark-needs-service","portal-driver",429,55,""
"POST /api/reservations/:id/assign-spare","anon",429,55,""
"POST /api/reservations/:id/assign-spare","nobody",429,55,""
"POST /api/reservations/:id/assign-spare","viewer",429,55,""
"POST /api/reservations/:id/assign-spare","portal-admin",429,55,""
"POST /api/reservations/:id/assign-spare","portal-other",429,55,""
"POST /api/reservations/:id/assign-spare","portal-driver",429,55,""
"POST /api/reservations/:id/return-from-service","anon",429,55,""
"POST /api/reservations/:id/return-from-service","nobody",429,55,""
"POST /api/reservations/:id/return-from-service","viewer",429,55,""
"POST /api/reservations/:id/return-from-service","portal-admin",429,55,""
"POST /api/reservations/:id/return-from-service","portal-other",429,55,""
"POST /api/reservations/:id/return-from-service","portal-driver",429,55,""
"GET /api/vehicles/:id/spare-assignment","anon",429,55,""
"GET [999999999] /api/vehicles/:id/spare-assignment","anon",429,55,""
"GET /api/vehicles/:id/spare-assignment","nobody",429,55,""
"GET [999999999] /api/vehicles/:id/spare-assignment","nobody",429,55,""
"GET /api/vehicles/:id/spare-assignment","viewer",429,55,""
"GET [999999999] /api/vehicles/:id/spare-assignment","viewer",429,55,""
"GET /api/vehicles/:id/spare-assignment","manager",429,55,""
"GET [999999999] /api/vehicles/:id/spare-assignment","manager",429,55,""
"GET /api/vehicles/:id/spare-assignment","admin",429,55,""
"GET [999999999] /api/vehicles/:id/spare-assignment","admin",429,55,""
"GET /api/vehicles/:id/spare-assignment","portal-admin",429,55,""
"GET [999999999] /api/vehicles/:id/spare-assignment","portal-admin",429,55,""
"GET /api/vehicles/:id/spare-assignment","portal-other",429,55,""
"GET [999999999] /api/vehicles/:id/spare-assignment","portal-other",429,55,""
"GET /api/vehicles/:id/spare-assignment","portal-driver",429,55,""
"GET [999999999] /api/vehicles/:id/spare-assignment","portal-driver",429,55,""
"GET /api/vehicles/:id/acting-as-spare","anon",429,55,""
"GET [999999999] /api/vehicles/:id/acting-as-spare","anon",429,55,""
"GET /api/vehicles/:id/acting-as-spare","nobody",429,55,""
"GET [999999999] /api/vehicles/:id/acting-as-spare","nobody",429,55,""
"GET /api/vehicles/:id/acting-as-spare","viewer",429,55,""
"GET [999999999] /api/vehicles/:id/acting-as-spare","viewer",429,55,""
"GET /api/vehicles/:id/acting-as-spare","manager",429,55,""
"GET [999999999] /api/vehicles/:id/acting-as-spare","manager",429,55,""
"GET /api/vehicles/:id/acting-as-spare","admin",429,55,""
"GET [999999999] /api/vehicles/:id/acting-as-spare","admin",429,55,""
"GET /api/vehicles/:id/acting-as-spare","portal-admin",429,55,""
"GET [999999999] /api/vehicles/:id/acting-as-spare","portal-admin",429,55,""
"GET /api/vehicles/:id/acting-as-spare","portal-other",429,55,""
"GET [999999999] /api/vehicles/:id/acting-as-spare","portal-other",429,55,""
"GET /api/vehicles/:id/acting-as-spare","portal-driver",429,55,""
"GET [999999999] /api/vehicles/:id/acting-as-spare","portal-driver",429,55,""
"GET /api/reservations/:id/active-replacement","anon",429,55,""
"GET [999999999] /api/reservations/:id/active-replacement","anon",429,55,""
"GET /api/reservations/:id/active-replacement","nobody",429,55,""
"GET [999999999] /api/reservations/:id/active-replacement","nobody",429,55,""
"GET /api/reservations/:id/active-replacement","viewer",429,55,""
"GET [999999999] /api/reservations/:id/active-replacement","viewer",429,55,""
"GET /api/reservations/:id/active-replacement","manager",429,55,""
"GET [999999999] /api/reservations/:id/active-replacement","manager",429,55,""
"GET /api/reservations/:id/active-replacement","admin",429,55,""
"GET [999999999] /api/reservations/:id/active-replacement","admin",429,55,""
"GET /api/reservations/:id/active-replacement","portal-admin",429,55,""
"GET [999999999] /api/reservations/:id/active-replacement","portal-admin",429,55,""
"GET /api/reservations/:id/active-replacement","portal-other",429,55,""
"GET [999999999] /api/reservations/:id/active-replacement","portal-other",429,55,""
"GET /api/reservations/:id/active-replacement","portal-driver",429,55,""
"GET [999999999] /api/reservations/:id/active-replacement","portal-driver",429,55,""
"POST /api/reservations/update-legacy-notes","anon",429,55,""
"POST /api/reservations/update-legacy-notes","nobody",429,55,""
"POST /api/reservations/update-legacy-notes","viewer",429,55,""
"POST /api/reservations/update-legacy-notes","portal-admin",429,55,""
"POST /api/reservations/update-legacy-notes","portal-other",429,55,""
"POST /api/reservations/update-legacy-notes","portal-driver",429,55,""
"PATCH /api/reservations/:id/spare-status","anon",429,55,""
"PATCH /api/reservations/:id/spare-status","nobody",429,55,""
"PATCH /api/reservations/:id/spare-status","viewer",429,55,""
"PATCH /api/reservations/:id/spare-status","portal-admin",429,55,""
"PATCH /api/reservations/:id/spare-status","portal-other",429,55,""
